1627,2151,4,0
727,2152,4,0
855,2153,4,0
202,2154,4,0
550,2154,5,0
962,2154,3,0
1152,2154,4,0
1548,2154,3,0
1768,2154,5,0
2187,2154,5,0
143,2155,3,0
154,2155,4,0
169,2155,5,0
295,2155,3,0
444,2155,3,0
457,2155,4,0
459,2155,4,0
550,2155,5,0
957,2155,3,0
1152,2155,4,0
1255,2155,5,0
1344,2155,3,0
1369,2155,3,0
1476,2155,5,0
1633,2155,5,0
2136,2155,3,0
2144,2155,4,0
2158,2155,2,0
2187,2155,5,0
2472,2155,3,0
2491,2155,5,0
2877,2155,5,0
148,2156,3,0
180,2156,1,0
189,2156,4,0
275,2156,1,0
314,2156,1,0
322,2156,3,0
444,2156,5,0
550,2156,5,0
561,2156,2,0
633,2156,5,0
778,2156,3,0
787,2156,5,0
895,2156,5,0
925,2156,5,0
1130,2156,2,0
1152,2156,5,0
1397,2156,4,0
1476,2156,4,0
1768,2156,5,0
1783,2156,5,0
2035,2156,4,0
2048,2156,4,0
2144,2156,3,0
2158,2156,1,0
2187,2156,5,0
2250,2156,5,0
2266,2156,3,0
2441,2156,4,0
2563,2156,5,0
2613,2156,3,0
2856,2156,2,0
2906,2156,5,0
3047,2156,1,0
169,2157,5,0
901,2157,2,0
1255,2157,3,0
253,2158,4,0
41,2159,5,0
721,2159,4,0
831,2159,3,0
1380,2159,4,0
1469,2159,5,0
811,2160,5,0
9,2161,5,0
421,2161,5,0
481,2161,3,0
806,2161,4,0
967,2161,5,0
1279,2161,4,0
1462,2161,5,0
1499,2161,5,0
1881,2161,5,0
1916,2161,5,0
1969,2161,5,0
2256,2161,5,0
2968,2161,4,0
2988,2161,5,0
63,2162,5,0
395,2162,4,0
806,2162,4,0
914,2162,4,0
1447,2162,4,0
2264,2162,4,0
63,2163,5,0
371,2163,4,0
384,2163,5,0
395,2163,4,0
726,2163,4,0
806,2163,5,0
967,2163,5,0
1067,2163,5,0
1462,2163,5,0
1499,2163,5,0
1969,2163,5,0
2256,2163,5,0
2589,2163,5,0
2774,2163,5,0
9,2164,3,0
395,2164,4,0
806,2164,5,0
1077,2164,5,0
1374,2164,5,0
1379,2164,5,0
1462,2164,4,0
1595,2164,4,0
2968,2164,2,0
2988,2164,5,0
1279,2165,4,0
1638,2165,3,0
1919,2165,4,0
2033,2165,3,0
2299,2165,5,0
2535,2165,5,0
3051,2165,4,0
908,2166,5,0
2014,2166,4,0
2272,2166,5,0
44,2167,5,0
3030,2167,5,0
3051,2168,4,0
213,2169,5,0
169,2170,5,0
429,2171,4,0
445,2171,5,0
801,2171,4,0
1621,2171,4,0
2661,2171,4,0
2731,2171,4,0
202,2172,3,0
823,2173,2,0
2525,2173,4,0
2713,2173,4,0
2643,2174,4,0
2812,2174,5,0
2495,2175,3,0
215,2176,4,0
749,2176,4,0
1247,2176,1,0
1509,2176,4,0
1745,2176,4,0
1847,2176,5,0
1919,2176,3,0
2334,2176,5,0
2812,2176,3,0
2411,2177,4,0
3869,2178,5,1
1777,2179,5,0
1777,2180,5,0
3301,2181,5,1
194,2182,4,0
457,2182,5,0
588,2182,4,0
616,2182,5,0
893,2182,3,0
1178,2182,3,0
1189,2182,4,0
1556,2182,3,0
2048,2182,3,0
2184,2182,3,0
2599,2182,4,0
2907,2182,3,0
3036,2182,4,0
1009,2183,4,0
2187,2183,5,0
728,2184,1,0
962,2184,3,0
1858,2184,5,0
202,2185,5,0
728,2185,1,0
778,2185,4,0
1152,2186,4,0
1752,2186,1,0
2895,2186,5,0
79,2187,5,0
194,2187,4,0
217,2187,5,0
275,2187,5,0
306,2187,4,0
426,2187,5,0
435,2187,5,0
457,2187,5,0
569,2187,3,0
778,2187,3,0
930,2187,3,0
1189,2187,4,0
1768,2187,5,0
1831,2187,3,0
2307,2187,2,0
2613,2187,5,0
2895,2187,5,0
3067,2187,3,0
3105,2187,5,0
419,2188,4,0
2431,2188,2,0
322,2189,3,0
1205,2189,5,0
2337,2190,3,0
239,2191,5,0
322,2192,4,0
3051,2192,5,0
3656,2193,5,1
322,2194,4,0
2277,2195,5,0
2882,2196,5,0
288,2197,2,0
779,2197,3,0
28,2198,4,0
425,2198,2,0
2916,2198,5,0
871,2199,5,0
2298,2199,5,0
1467,2200,1,0
2739,2201,5,0
1970,2202,5,0
2949,2202,4,0
657,2203,4,0
797,2203,4,0
1100,2203,5,0
1885,2203,4,0
2192,2203,5,0
2820,2203,5,0
2913,2203,5,0
952,2204,4,0
1885,2204,4,0
201,2205,5,0
420,2205,5,0
471,2205,5,0
760,2205,5,0
827,2205,3,0
932,2205,5,0
1344,2205,3,0
1675,2205,5,0
1823,2205,3,0
2187,2205,5,0
2998,2205,5,0
23,2206,4,0
259,2206,3,0
1112,2206,5,0
1953,2206,5,0
2068,2206,5,0
2973,2206,5,0
2463,2207,5,0
1521,2208,5,0
2429,2209,4,0
8,2210,3,0
16,2210,4,0
243,2210,4,0
8,2211,4,0
700,2212,5,0
2383,2212,5,0
4384,2213,5,1
580,2214,3,0
776,2214,5,0
874,2214,5,0
1745,2214,5,0
16,2215,4,0
122,2215,3,0
124,2215,2,0
171,2215,4,0
369,2215,3,0
378,2215,5,0
401,2215,1,0
434,2215,5,0
470,2215,5,0
524,2215,4,0
653,2215,5,0
770,2215,4,0
844,2215,5,0
882,2215,5,0
883,2215,5,0
927,2215,1,0
969,2215,4,0
1215,2215,5,0
1355,2215,5,0
1393,2215,5,0
1436,2215,5,0
1586,2215,4,0
1606,2215,4,0
1609,2215,5,0
1759,2215,5,0
1774,2215,4,0
1860,2215,5,0
1865,2215,5,0
1919,2215,4,0
1948,2215,5,0
1972,2215,4,0
2023,2215,5,0
2025,2215,5,0
2074,2215,4,0
2076,2215,4,0
2084,2215,5,0
2112,2215,5,0
2128,2215,5,0
2205,2215,4,0
2359,2215,5,0
2361,2215,5,0
2426,2215,5,0
2480,2215,4,0
2644,2215,5,0
2696,2215,3,0
2700,2215,5,0
2739,2215,5,0
2748,2215,5,0
2770,2215,5,0
2775,2215,5,0
2839,2215,4,0
3027,2215,5,0
3043,2215,5,0
3079,2215,4,0
1415,2216,5,0
1934,2216,5,0
1937,2216,5,0
1952,2216,5,0
2000,2216,3,0
237,2217,5,0
602,2217,3,0
2527,2217,5,0
3796,2217,5,1
4474,2217,5,1
4652,2217,4,1
213,2218,4,0
2358,2219,4,0
1727,2220,5,0
1727,2220,5,0
694,2221,3,0
1513,2221,3,0
2766,2221,5,0
426,2222,5,0
2859,2222,4,0
420,2223,5,0
569,2223,5,0
860,2223,4,0
1186,2223,3,0
1521,2223,2,0
2187,2223,3,0
2714,2223,4,0
2726,2223,4,0
2789,2223,5,0
672,2224,4,0
2440,2224,4,0
672,2225,4,0
1684,2226,5,0
2699,2226,4,0
1156,2227,5,0
198,2228,5,0
410,2228,4,0
724,2228,4,0
894,2228,4,0
987,2228,5,0
1528,2228,3,0
1752,2228,3,0
1849,2228,4,0
1958,2228,5,0
1967,2228,3,0
2067,2228,4,0
2184,2228,2,0
2250,2228,5,0
2266,2228,4,0
2680,2228,1,0
459,2229,4,0
523,2229,5,0
569,2229,5,0
724,2229,5,0
957,2229,4,0
1015,2229,4,0
1152,2229,5,0
1397,2229,5,0
1487,2229,5,0
1617,2229,5,0
2226,2229,5,0
2307,2229,3,0
2982,2229,5,0
3095,2229,5,0
125,2230,5,0
1058,2231,4,0
1077,2232,5,0
2093,2233,5,0
1916,2234,5,0
2181,2235,5,0
811,2236,5,0
1907,2236,5,0
2181,2237,5,0
365,2238,3,0
635,2239,4,0
2181,2239,3,0
2614,2240,5,0
1492,2241,4,0
2181,2242,5,0
365,2243,3,0
811,2244,5,0
1058,2244,5,0
1907,2244,5,0
2181,2244,5,0
2333,2244,5,0
2791,2244,5,0
2951,2244,5,0
1058,2245,5,0
2333,2245,4,0
2951,2245,5,0
2333,2246,4,0
2181,2247,5,0
2333,2247,4,0
481,2248,2,0
1492,2248,4,0
1896,2248,4,0
420,2249,3,0
201,2250,3,0
1021,2251,1,0
1363,2252,4,0
1363,2252,4,0
2345,2252,4,0
2345,2252,4,0
62,2253,3,0
2630,2254,5,0
2705,2254,5,0
3029,2255,4,0
2857,2256,5,0
2912,2257,4,0
3029,2258,4,0
445,2259,4,0
369,2260,3,0
950,2260,5,0
2219,2260,4,0
2379,2260,5,0
1671,2261,4,0
1132,2262,4,0
662,2263,4,0
698,2264,5,0
1759,2265,5,0
322,2266,3,0
3051,2266,5,0
473,2267,4,0
239,2268,5,0
901,2269,5,0
1745,2269,4,0
2284,2270,5,0
894,2271,4,0
1667,2271,4,0
1814,2271,4,0
2654,2272,5,0
420,2273,5,0
1433,2273,4,0
2133,2273,5,0
925,2274,5,0
1130,2274,3,0
2187,2274,1,0
2600,2274,5,0
1241,2275,1,0
2613,2275,4,0
321,2276,1,0
300,2277,5,0
585,2277,4,0
1809,2277,4,0
2082,2277,5,0
2119,2277,3,0
2973,2277,5,0
1449,2278,3,0
693,2279,5,0
2721,2279,4,0
201,2280,5,0
1521,2280,5,0
900,2281,3,0
4384,2281,5,1
4410,2281,5,1
619,2282,4,0
2383,2282,5,0
4410,2282,5,1
233,2283,3,0
255,2283,4,0
2396,2283,5,0
2985,2283,1,0
3092,2283,3,0
4136,2283,5,1
4410,2283,5,1
4136,2284,5,1
4384,2284,5,1
2396,2285,5,0
3848,2285,4,1
4266,2285,5,1
621,2286,4,0
2065,2287,5,0
765,2288,3,0
923,2288,5,0
1953,2288,5,0
2220,2288,1,0
2271,2288,2,0
2851,2288,3,0
3690,2288,4,1
2595,2289,3,0
2745,2290,5,0
1076,2291,4,0
1102,2292,5,0
1265,2292,5,0
333,2293,5,0
369,2293,2,0
433,2293,3,0
797,2293,3,0
1300,2293,5,0
1812,2293,5,0
1864,2293,5,0
1886,2293,4,0
2900,2293,5,0
2913,2293,5,0
159,2294,3,0
699,2294,5,0
1615,2294,1,0
2082,2294,1,0
2576,2294,5,0
2778,2294,3,0
2952,2294,2,0
2531,2295,5,0
168,2296,3,0
739,2297,5,0
2337,2297,3,0
39,2298,5,0
604,2298,1,0
758,2298,4,0
1644,2298,5,0
3055,2298,5,0
9,2299,5,0
132,2300,4,0
2825,2300,5,0
1067,2301,4,0
1969,2301,5,0
2350,2302,5,0
473,2303,5,0
621,2303,2,0
879,2304,4,0
2291,2304,4,0
2467,2304,5,0
2912,2304,5,0
482,2305,5,0
1860,2305,4,0
2778,2305,5,0
1209,2306,3,0
2741,2306,4,0
412,2307,4,0
2219,2307,4,0
2411,2307,4,0
2336,2308,3,0
989,2309,5,0
1017,2309,2,0
1211,2309,3,0
2485,2309,5,0
2495,2310,3,0
2495,2311,3,0
2495,2312,4,0
2495,2313,4,0
1974,2314,3,0
2762,2315,4,0
2077,2316,5,0
2336,2317,3,0
1653,2318,3,0
6,2319,5,0
111,2319,5,0
117,2319,5,0
434,2319,5,0
484,2319,5,0
485,2319,5,0
604,2319,5,0
750,2319,5,0
972,2319,5,0
1064,2319,5,0
1251,2319,4,0
1285,2319,5,0
1546,2319,4,0
1598,2319,4,0
1868,2319,5,0
1873,2319,2,0
1899,2319,5,0
2195,2319,5,0
2219,2319,3,0
2363,2319,5,0
2368,2319,4,0
2634,2319,5,0
2641,2319,3,0
2727,2319,4,0
2742,2319,5,0
2767,2319,5,0
2968,2319,4,0
3020,2319,4,0
3036,2320,5,0
337,2321,5,0
413,2322,4,0
738,2322,4,0
1010,2322,2,0
1098,2322,3,0
1279,2322,4,0
1911,2322,4,0
3038,2322,5,0
485,2323,4,0
2029,2323,5,0
2706,2323,5,0
3082,2323,5,0
1010,2324,4,0
1279,2324,4,0
1626,2324,3,0
3038,2324,5,0
3082,2324,5,0
16,2325,5,0
485,2325,4,0
761,2325,4,0
1098,2325,3,0
1499,2325,5,0
2829,2325,4,0
2988,2325,5,0
3018,2325,1,0
1724,2326,5,0
2104,2326,5,0
9,2327,5,0
136,2327,4,0
484,2327,5,0
1081,2327,1,0
1279,2327,4,0
1473,2327,5,0
1960,2327,2,0
2725,2327,5,0
1960,2328,5,0
2108,2328,5,0
2725,2328,5,0
1911,2329,2,0
491,2330,5,0
1626,2330,2,0
1087,2331,4,0
2544,2331,4,0
2996,2331,4,0
1733,2332,5,0
1733,2333,5,0
1733,2334,5,0
1819,2335,3,0
2624,2336,4,0
1207,2337,5,0
1902,2338,5,0
2554,2339,3,0
432,2340,5,0
922,2341,5,0
855,2342,5,0
925,2342,5,0
1546,2342,5,0
185,2343,5,0
604,2344,4,0
2634,2345,3,0
2101,2346,4,0
1887,2347,5,0
103,2348,5,0
559,2348,4,0
617,2348,5,0
916,2348,5,0
964,2348,4,0
1013,2348,5,0
1209,2348,3,0
1358,2348,4,0
1761,2348,5,0
1800,2348,5,0
1899,2348,5,0
2066,2348,3,0
2220,2348,5,0
2363,2348,4,0
2614,2348,4,0
2731,2348,4,0
2767,2348,4,0
2967,2348,4,0
693,2349,5,0
1939,2349,5,0
481,2350,3,0
1406,2350,5,0
4994,2350,4,1
4319,2351,5,1
1158,2352,5,0
306,2353,3,0
2230,2353,2,0
159,2354,4,0
213,2354,3,0
1589,2354,4,0
1593,2354,5,0
2012,2354,4,0
2243,2354,4,0
2920,2354,5,0
3060,2354,5,0
213,2355,3,0
942,2355,5,0
927,2356,2,0
1913,2356,3,0
2721,2357,4,0
458,2358,5,0
776,2358,5,0
2048,2358,4,0
2171,2358,5,0
2396,2358,5,0
2614,2358,4,0
3848,2358,5,1
4136,2358,5,1
1980,2359,4,0
3848,2359,5,1
4118,2359,5,1
4384,2359,5,1
4410,2359,4,1
776,2360,5,0
2396,2360,5,0
2921,2360,5,0
3167,2360,5,1
3264,2360,5,1
3873,2360,5,1
4430,2360,5,1
4854,2360,5,1
855,2361,5,0
11,2362,4,0
302,2363,1,0
907,2363,5,0
941,2363,4,0
980,2363,4,0
1056,2363,3,0
1430,2363,5,0
1449,2363,5,0
1945,2363,5,0
1957,2363,5,0
1714,2364,4,0
2176,2364,4,0
302,2365,1,0
2463,2366,4,0
452,2367,4,0
2463,2367,4,0
2048,2368,3,0
1499,2369,5,0
2264,2369,5,0
2824,2370,3,0
339,2371,4,0
863,2371,4,0
1887,2371,5,0
1980,2371,5,0
2430,2371,4,0
2680,2371,4,0
2763,2371,4,0
2912,2371,5,0
3005,2371,4,0
3011,2371,5,0
927,2372,3,0
2094,2373,4,0
1970,2374,5,0
895,2375,3,0
3111,2376,4,0
125,2377,5,0
385,2377,4,0
418,2377,3,0
491,2377,4,0
846,2377,5,0
1352,2377,3,0
1428,2377,4,0
2199,2377,4,0
2421,2377,4,0
2495,2377,5,0
2881,2377,5,0
2952,2377,4,0
16,2378,5,0
491,2378,4,0
846,2378,5,0
949,2378,3,0
2108,2378,4,0
2421,2378,4,0
2495,2378,3,0
2952,2378,5,0
3009,2378,5,0
846,2379,5,0
1285,2379,2,0
1428,2379,4,0
1497,2379,5,0
2077,2379,5,0
2199,2379,4,0
2377,2379,5,0
2421,2379,4,0
2495,2379,3,0
2952,2379,5,0
3009,2379,5,0
575,2380,4,0
846,2380,5,0
857,2380,5,0
867,2380,5,0
1428,2380,5,0
1640,2380,5,0
2206,2380,4,0
2377,2380,5,0
2952,2380,5,0
3009,2380,5,0
867,2381,5,0
1428,2381,4,0
2199,2381,3,0
2324,2381,5,0
2377,2381,5,0
2771,2381,4,0
2952,2381,4,0
3009,2381,5,0
693,2382,4,0
552,2383,4,0
1813,2383,5,0
402,2384,4,0
555,2384,4,0
952,2384,4,0
1130,2384,5,0
2313,2384,4,0
2421,2384,4,0
2495,2384,4,0
797,2385,5,0
935,2385,5,0
1693,2385,4,0
2274,2385,5,0
2436,2385,5,0
2667,2385,1,0
2967,2385,4,0
4818,2385,4,1
797,2386,5,0
855,2386,5,0
1447,2386,4,0
2967,2386,5,0
328,2387,5,0
1363,2387,3,0
2404,2387,4,0
989,2388,5,0
775,2389,4,0
985,2390,3,0
1460,2390,4,0
2672,2390,5,0
2786,2391,4,0
2988,2391,4,0
473,2392,5,0
206,2393,4,0
2667,2394,5,0
789,2395,3,0
2334,2395,5,0
470,2396,5,0
781,2396,3,0
330,2397,5,0
564,2397,5,0
986,2397,5,0
1125,2397,5,0
1226,2397,4,0
1637,2397,5,0
1819,2397,2,0
2753,2397,4,0
2902,2397,5,0
1226,2398,4,0
16,2399,4,0
485,2399,5,0
781,2399,3,0
921,2399,5,0
1094,2399,5,0
1296,2399,4,0
1320,2399,5,0
1413,2399,4,0
1574,2399,3,0
1637,2399,5,0
1655,2399,2,0
1678,2399,4,0
1885,2399,4,0
2219,2399,4,0
2399,2399,4,0
2816,2399,3,0
2822,2400,2,0
243,2401,3,0
322,2402,3,0
883,2403,5,0
1735,2404,5,0
57,2405,3,0
4841,2405,5,1
1077,2406,5,0
635,2407,5,0
896,2408,5,0
2181,2409,3,0
811,2410,4,0
2951,2410,5,0
365,2411,3,0
635,2411,4,0
811,2411,4,0
2181,2411,3,0
2181,2412,3,0
2428,2412,1,0
2238,2413,5,0
365,2414,5,0
811,2414,4,0
365,2415,5,0
811,2415,4,0
473,2416,1,0
420,2417,5,0
32,2418,4,0
135,2418,1,0
193,2418,3,0
208,2418,5,0
242,2418,5,0
332,2418,4,0
366,2418,3,0
424,2418,5,0
494,2418,5,0
514,2418,5,0
615,2418,5,0
682,2418,5,0
698,2418,5,0
829,2418,5,0
863,2418,5,0
1010,2418,4,0
1044,2418,5,0
1115,2418,4,0
1284,2418,4,0
1388,2418,5,0
1438,2418,5,0
1540,2418,5,0
1609,2418,3,0
1668,2418,4,0
1710,2418,5,0
1743,2418,5,0
1771,2418,5,0
1862,2418,4,0
1913,2418,3,0
1934,2418,5,0
2277,2418,1,0
2317,2418,4,0
2358,2418,5,0
2722,2418,5,0
2857,2418,5,0
2945,2418,5,0
3020,2418,5,0
3025,2418,5,0
1685,2419,3,0
1806,2419,5,0
1870,2419,5,0
1965,2419,5,0
2013,2419,5,0
2671,2419,4,0
2730,2419,5,0
2748,2419,5,0
3075,2419,5,0
676,2420,5,0
208,2421,3,0
248,2421,4,0
362,2421,4,0
1112,2421,4,0
1259,2421,5,0
1378,2421,4,0
1500,2421,3,0
1700,2421,3,0
1928,2421,5,0
2748,2421,5,0
2771,2421,3,0
362,2422,4,0
364,2422,1,0
424,2422,4,0
704,2422,4,0
863,2422,4,0
1331,2422,4,0
1413,2422,3,0
1708,2422,5,0
1862,2422,3,0
1928,2422,5,0
2927,2422,4,0
3020,2422,5,0
3050,2422,5,0
1115,2423,5,0
1312,2423,5,0
2762,2424,3,0
390,2425,4,0
401,2425,5,0
412,2425,5,0
545,2425,5,0
597,2425,5,0
720,2425,5,0
731,2425,4,0
984,2425,5,0
995,2425,5,0
1093,2425,3,0
1242,2425,3,0
1257,2425,5,0
1388,2425,5,0
1690,2425,4,0
1746,2425,3,0
2021,2425,5,0
2404,2425,4,0
2627,2425,5,0
2644,2425,5,0
3065,2425,5,0
3118,2425,5,0
52,2426,4,0
185,2426,5,0
278,2426,4,0
660,2426,5,0
668,2426,4,0
681,2426,2,0
682,2426,5,0
704,2426,4,0
789,2426,5,0
863,2426,5,0
899,2426,5,0
979,2426,4,0
995,2426,3,0
1053,2426,4,0
1093,2426,3,0
1218,2426,4,0
1249,2426,3,0
1375,2426,4,0
1438,2426,5,0
1553,2426,5,0
1587,2426,5,0
1690,2426,4,0
1706,2426,5,0
1710,2426,4,0
1716,2426,4,0
1771,2426,4,0
1846,2426,4,0
1865,2426,5,0
2055,2426,4,0
2277,2426,5,0
2290,2426,4,0
2293,2426,5,0
2367,2426,5,0
2420,2426,5,0
2464,2426,5,0
2628,2426,5,0
2994,2426,4,0
3058,2426,5,0
3118,2426,4,0
1115,2427,4,0
1453,2427,4,0
1685,2427,4,0
1746,2427,3,0
2277,2427,5,0
2683,2427,5,0
285,2428,5,0
853,2428,5,0
1308,2428,5,0
1388,2428,5,0
2022,2428,4,0
2026,2428,4,0
2106,2428,5,0
2230,2428,5,0
2710,2428,5,0
2844,2428,5,0
2857,2428,5,0
399,2429,5,0
538,2429,5,0
568,2429,4,0
706,2429,4,0
909,2429,5,0
1176,2429,5,0
1470,2429,5,0
1755,2429,4,0
1868,2429,5,0
1961,2429,4,0
2026,2429,5,0
2127,2429,5,0
2234,2429,5,0
2532,2429,5,0
2816,2429,3,0
2981,2429,4,0
3038,2429,5,0
138,2430,3,0
497,2430,3,0
677,2430,1,0
779,2430,3,0
911,2430,4,0
1039,2430,5,0
1135,2430,5,0
1222,2430,5,0
1432,2430,5,0
1944,2430,5,0
216,2431,1,0
239,2431,5,0
350,2431,5,0
409,2431,4,0
532,2431,5,0
727,2431,4,0
835,2431,5,0
911,2431,5,0
989,2431,5,0
1036,2431,4,0
1039,2431,5,0
1222,2431,5,0
1432,2431,5,0
1497,2431,5,0
1896,2431,3,0
1944,2431,5,0
2087,2431,5,0
2516,2431,5,0
2593,2431,4,0
2677,2431,5,0
2695,2431,5,0
3005,2431,3,0
3088,2431,5,0
3668,2431,5,1
734,2432,5,0
2501,2432,2,0
474,2433,5,0
482,2433,5,0
2812,2433,5,0
738,2434,5,0
4,2435,1,0
45,2435,4,0
239,2435,5,0
362,2435,3,0
407,2435,5,0
544,2435,5,0
604,2435,1,0
820,2435,5,0
879,2435,4,0
1276,2435,5,0
1279,2435,4,0
1498,2435,5,0
1560,2435,3,0
1634,2435,5,0
2025,2435,4,0
2241,2435,4,0
2269,2435,4,0
2624,2435,4,0
2998,2435,5,0
4445,2435,4,1
1539,2436,5,0
497,2437,4,0
1279,2437,3,0
2155,2437,3,0
726,2438,3,0
1038,2439,5,0
2436,2439,4,0
168,2440,4,0
1994,2440,2,0
45,2441,3,0
2576,2442,5,0
2651,2442,5,0
2966,2442,5,0
3002,2442,4,0
71,2443,5,0
239,2443,5,0
320,2443,5,0
604,2443,3,0
620,2443,5,0
726,2443,5,0
761,2443,3,0
838,2443,5,0
855,2443,3,0
879,2443,4,0
1190,2443,4,0
1276,2443,4,0
1363,2443,4,0
1374,2443,4,0
1426,2443,5,0
1460,2443,4,0
1534,2443,5,0
1899,2443,5,0
2065,2443,5,0
2095,2443,2,0
2135,2443,3,0
2226,2443,4,0
2264,2443,4,0
2680,2443,4,0
2968,2443,4,0
413,2444,4,0
896,2444,5,0
1750,2445,5,0
1824,2445,5,0
2667,2445,3,0
2763,2445,5,0
3092,2445,1,0
6,2446,4,0
33,2446,2,0
62,2446,3,0
71,2446,4,0
111,2446,5,0
139,2446,5,0
162,2446,4,0
209,2446,3,0
215,2446,3,0
321,2446,1,0
385,2446,2,0
402,2446,3,0
516,2446,2,0
573,2446,2,0
596,2446,4,0
653,2446,2,0
669,2446,5,0
671,2446,5,0
686,2446,3,0
694,2446,5,0
711,2446,5,0
726,2446,4,0
749,2446,4,0
792,2446,5,0
824,2446,4,0
837,2446,4,0
855,2446,5,0
879,2446,4,0
880,2446,3,0
891,2446,4,0
951,2446,4,0
978,2446,3,0
1014,2446,4,0
1017,2446,3,0
1066,2446,5,0
1129,2446,2,0
1143,2446,3,0
1203,2446,3,0
1205,2446,2,0
1211,2446,2,0
1247,2446,1,0
1297,2446,2,0
1332,2446,5,0
1359,2446,5,0
1400,2446,3,0
1406,2446,1,0
1409,2446,5,0
1429,2446,5,0
1449,2446,4,0
1488,2446,4,0
1496,2446,3,0
1497,2446,3,0
1513,2446,4,0
1555,2446,3,0
1623,2446,3,0
1631,2446,3,0
1643,2446,1,0
1664,2446,5,0
1800,2446,3,0
1810,2446,2,0
1814,2446,3,0
1923,2446,3,0
1950,2446,5,0
1953,2446,5,0
1957,2446,4,0
1977,2446,4,0
2080,2446,3,0
2126,2446,3,0
2132,2446,5,0
2172,2446,3,0
2220,2446,2,0
2222,2446,3,0
2268,2446,3,0
2371,2446,2,0
2374,2446,5,0
2389,2446,3,0
2403,2446,4,0
2469,2446,3,0
2473,2446,2,0
2487,2446,4,0
2539,2446,2,0
2560,2446,2,0
2593,2446,3,0
2595,2446,4,0
2678,2446,2,0
2691,2446,4,0
2716,2446,3,0
2768,2446,1,0
2910,2446,3,0
2917,2446,2,0
2925,2446,3,0
2956,2446,5,0
2249,2447,2,0
159,2448,4,0
1247,2449,1,0
2095,2450,2,0
16,2451,5,0
66,2451,5,0
185,2451,5,0
302,2451,1,0
493,2451,5,0
943,2451,5,0
1447,2451,4,0
1592,2451,5,0
1681,2451,5,0
1715,2451,4,0
1759,2451,5,0
2025,2451,3,0
2069,2451,5,0
2080,2451,5,0
2467,2451,4,0
2696,2451,4,0
3079,2451,4,0
1847,2452,5,0
2546,2453,2,0
850,2454,5,0
2926,2454,5,0
1682,2455,4,0
2304,2455,4,0
1205,2456,5,0
2536,2457,3,0
1638,2458,3,0
1906,2459,5,0
1480,2460,5,0
1796,2460,4,0
1919,2460,5,0
2434,2460,5,0
2482,2460,2,0
2686,2460,4,0
3486,2460,4,1
3577,2460,5,1
3881,2460,5,1
4548,2460,5,1
4652,2460,5,1
1563,2461,5,0
1796,2461,5,0
1880,2461,5,0
2434,2461,5,0
2593,2461,4,0
2784,2461,5,0
3577,2461,5,1
3605,2461,5,1
3711,2461,5,1
4474,2461,5,1
4504,2461,4,1
1480,2462,4,0
1563,2462,5,0
1796,2462,5,0
2686,2462,4,0
3577,2462,5,1
3881,2462,5,1
3940,2462,5,1
4652,2462,4,1
1480,2463,5,0
1796,2463,4,0
3605,2463,5,1
3940,2463,4,1
4474,2463,4,1
4626,2463,4,1
4773,2463,4,1
1480,2464,5,0
1629,2464,5,0
1796,2464,5,0
2686,2464,4,0
3605,2464,5,1
3881,2464,5,1
4504,2464,5,1
4773,2464,4,1
1796,2465,5,0
2421,2465,4,0
2434,2465,5,0
2686,2465,4,0
361,2466,5,0
761,2466,2,0
1480,2466,5,0
2527,2466,5,0
3486,2466,5,1
3881,2466,5,1
3881,2467,5,1
3940,2467,5,1
40,2468,5,0
2686,2468,4,0
3577,2468,5,1
3605,2468,5,1
3940,2468,5,1
4773,2468,4,1
40,2469,5,0
1480,2469,5,0
2686,2469,4,0
3259,2469,5,1
40,2470,5,0
662,2470,4,0
1480,2470,4,0
3605,2470,5,1
3940,2470,5,1
40,2471,5,0
1480,2471,4,0
3259,2471,5,1
3577,2471,4,1
3940,2471,5,1
4652,2471,5,1
4773,2471,4,1
40,2472,5,0
1480,2472,5,0
1796,2472,4,0
3401,2472,5,1
3605,2472,5,1
4322,2472,5,1
4504,2472,4,1
4773,2472,4,1
40,2473,5,0
2686,2473,4,0
3401,2473,5,1
40,2474,5,0
1480,2474,4,0
2527,2474,5,0
2686,2474,4,0
3401,2474,5,1
3605,2474,5,1
3881,2474,5,1
4773,2474,5,1
40,2475,5,0
4066,2475,5,1
4474,2475,5,1
4773,2475,4,1
40,2476,5,0
1480,2476,4,0
1861,2476,3,0
2686,2476,4,0
3401,2476,5,1
4322,2476,5,1
4773,2476,4,1
40,2477,5,0
1861,2477,4,0
4066,2477,5,1
40,2478,5,0
1480,2478,5,0
1861,2478,4,0
2686,2478,4,0
4322,2478,5,1
4773,2478,4,1
40,2479,5,0
1861,2479,4,0
2686,2479,4,0
4322,2479,5,1
4773,2479,5,1
40,2480,5,0
1861,2480,3,0
4773,2480,4,1
40,2481,5,0
1861,2481,4,0
3401,2481,5,1
4652,2481,5,1
40,2482,5,0
3940,2482,5,1
653,2483,3,0
1537,2483,4,0
3483,2483,5,1
3579,2483,5,1
3638,2483,5,1
4103,2483,5,1
4674,2483,5,1
3247,2484,5,1
3476,2484,5,1
3588,2484,5,1
4330,2484,5,1
4855,2484,5,1
4953,2484,5,1
1684,2485,3,0
2426,2486,3,0
2733,2487,4,0
2630,2488,4,0
2699,2488,4,0
532,2489,5,0
911,2489,5,0
1135,2489,5,0
3088,2489,5,0
1432,2490,5,0
